Building classifier model for 2 classes...
Start at 20-Jun-2017 14:44:37
Initialization
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
      10             346    6.796531e+01    4.609763e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 16 
      11             194    6.795943e+01    1.588008e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 12 
      12             253    6.796531e+01    3.113005e-02    7.095238e+01    6.983240e+01     5 6 8 14 15 16 
      13             198    6.743459e+01    1.900571e-02    7.119048e+01    6.927374e+01     5 6 9 10 11 13 16 
      14             163    6.796531e+01    1.324210e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 17 
      15             190    6.743459e+01    1.865644e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 16 17 
      16             219    6.796531e+01    2.483866e-02    6.880952e+01    6.871508e+01     5 6 8 13 14 
      17              83    6.743459e+01    8.170184e-03    8.214286e+01    6.201117e+01     5 6 8 9 10 11 12 13 15 16 17 
      18             135    6.796531e+01    1.076524e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 16 
      19             327    6.796531e+01    3.935901e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20              25    6.796531e+01    3.045392e-03    7.476190e+01    6.033520e+01     5 6 8 10 14 15 16 17 
gBest = 6.796531e+01

Iteration 80 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    4.431928e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 16 17 
       2             385    6.532051e+01    5.067411e-02    6.880952e+01    6.871508e+01     5 11 12 13 16 17 
       3             420    6.796237e+01    4.268493e-02    7.404762e+01    5.865922e+01     5 6 8 12 14 15 16 17 
       4             282    6.796237e+01    2.578009e-02    7.119048e+01    6.983240e+01     5 6 8 9 12 14 17 
       5             420    6.743165e+01    7.173154e-02    6.880952e+01    6.871508e+01     5 6 8 10 15 
       6             413    6.796237e+01    4.570265e-02    7.404762e+01    5.810056e+01     5 6 8 10 13 14 15 16 17 
       7             373    6.796531e+01    5.272490e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 17 
       8              54    6.796237e+01    5.414652e-03    7.119048e+01    6.983240e+01     5 6 8 10 16 17 
       9              47    6.796531e+01    5.214673e-03    7.119048e+01    6.927374e+01     5 6 8 11 12 14 
      10             114    6.796531e+01    9.957547e-03    7.380952e+01    5.642458e+01     5 6 8 10 14 15 16 17 
      11             420    6.796531e+01    4.909761e-02    7.095238e+01    7.150838e+01     5 6 9 10 12 13 
      12             407    6.796531e+01    4.833377e-02    8.071429e+01    6.145251e+01     5 6 9 10 11 12 14 16 17 
      13             366    6.743459e+01    4.910850e-02    7.095238e+01    7.094972e+01     5 6 9 10 15 16 17 
      14             401    6.796531e+01    5.372479e-02    7.095238e+01    7.039106e+01     5 6 8 10 13 16 
      15             221    6.743459e+01    2.788717e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 14 15 
      16             137    6.796531e+01    1.373754e-02    7.095238e+01    7.150838e+01     5 6 9 10 11 12 13 15 
      17              39    6.743459e+01    5.567668e-03    7.523810e+01    5.921788e+01     5 6 7 11 13 14 16 17 
      18             189    6.796531e+01    1.861632e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 17 
      19             327    6.796531e+01    3.632824e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             371    6.796531e+01    5.098014e-02    7.380952e+01    5.698324e+01     5 6 8 10 14 15 16 17 
gBest = 6.796531e+01

Iteration 81 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             287    6.796237e+01    3.464879e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 14 16 17 
       2             397    6.532051e+01    6.002892e-02    6.880952e+01    6.871508e+01     8 11 12 13 14 
       3             180    6.796237e+01    1.747835e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 14 17 
       4             187    6.796237e+01    2.013280e-02    8.261905e+01    6.201117e+01     5 6 8 9 10 11 13 15 16 17 
       5               2    6.743165e+01    2.435505e-03    6.880952e+01    6.871508e+01     5 6 8 11 12 14 15 17 
       6              47    6.796237e+01    5.241109e-03    7.452381e+01    5.921788e+01     5 6 8 10 12 13 15 17 
       7             228    6.796531e+01    2.473043e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 16 
       8             265    6.796237e+01    2.949974e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 15 16 17 
       9             298    6.796531e+01    2.934548e-02    7.428571e+01    5.865922e+01     5 6 8 12 13 14 15 16 17 
      10              39    6.796531e+01    5.526615e-03    7.119048e+01    6.983240e+01     5 6 8 10 13 16 
      11              45    6.796531e+01    5.089337e-03    7.119048e+01    6.927374e+01     5 6 9 10 12 13 14 15 
      12             391    6.796531e+01    4.253005e-02    7.119048e+01    7.039106e+01     5 6 9 12 13 14 17 
      13              58    6.743459e+01    6.381887e-03    6.880952e+01    6.871508e+01     5 6 13 14 
      14             261    6.796531e+01    3.232028e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 14 17 
      15             420    6.743459e+01    6.074891e-02    6.880952e+01    6.871508e+01     5 6 8 11 14 
      16             161    6.796531e+01    1.335282e-02    8.047619e+01    6.089385e+01     5 6 9 12 13 14 15 16 17 
      17             159    6.743459e+01    1.695399e-02    7.833333e+01    5.530726e+01     5 6 7 8 11 13 14 16 17 
      18              95    6.796531e+01    8.623634e-03    7.095238e+01    7.039106e+01     5 6 8 10 15 17 
      19             328    6.796531e+01    3.502605e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20              71    6.796531e+01    6.018629e-03    7.119048e+01    6.927374e+01     5 6 8 10 13 16 17 
gBest = 6.796531e+01

Iteration 82 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              46    6.796237e+01    4.343851e-03    7.452381e+01    5.810056e+01     5 6 8 10 13 14 15 16 
       2             420    6.532051e+01    6.328238e-02    6.880952e+01    6.871508e+01     7 8 11 
       3             420    6.796237e+01    4.938343e-02    7.095238e+01    6.983240e+01     5 6 9 10 12 15 16 17 
       4             141    6.796237e+01    1.724571e-02    6.880952e+01    6.871508e+01     5 6 7 13 
       5             372    6.743459e+01    4.733108e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 15 
       6              35    6.796237e+01    4.285070e-03    7.452381e+01    5.865922e+01     5 6 8 10 12 13 14 15 
       7             189    6.796531e+01    1.755610e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 17 
       8             317    6.796237e+01    4.078965e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 16 17 
       9             150    6.796531e+01    1.156546e-02    7.119048e+01    6.927374e+01     5 6 8 12 13 16 
      10               6    6.796531e+01    2.646368e-03    6.904762e+01    6.927374e+01     5 6 8 10 13 16 17 
      11             420    6.796531e+01    4.504020e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 13 14 16 
      12             248    6.796531e+01    2.652806e-02    7.619048e+01    5.698324e+01     5 6 10 11 12 13 14 15 16 17 
      13             381    6.743459e+01    4.561743e-02    7.595238e+01    5.586592e+01     5 7 8 9 10 13 14 17 
      14             351    6.796531e+01    4.327803e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 14 16 17 
      15              92    6.743459e+01    8.072838e-03    7.380952e+01    5.698324e+01     5 6 8 12 13 14 15 17 
      16              97    6.796531e+01    8.400952e-03    6.880952e+01    6.871508e+01     5 6 9 16 17 
      17               9    6.743459e+01    2.503615e-03    7.142857e+01    6.424581e+01     5 6 7 8 9 16 17 
      18             400    6.796531e+01    5.279021e-02    7.095238e+01    7.150838e+01     5 6 8 10 16 17 
      19             329    6.796531e+01    3.698664e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 15 
      20             130    6.796531e+01    1.138352e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 
gBest = 6.796531e+01

Iteration 83 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             192    6.796237e+01    1.994340e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
       2             420    6.532051e+01    6.761659e-02    6.880952e+01    6.871508e+01     5 8 10 11 13 
       3             282    6.796237e+01    3.180960e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
       4             420    6.796237e+01    4.515154e-02    7.095238e+01    7.094972e+01     5 6 8 10 15 17 
       5              71    6.743459e+01    6.610789e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
       6             420    6.796237e+01    5.891147e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 16 17 
       7             398    6.796531e+01    4.163746e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
       8              49    6.796237e+01    5.070055e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 15 17 
       9              80    6.796531e+01    7.170293e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
      10             273    6.796531e+01    2.885844e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      11               4    6.796531e+01    1.850809e-03    6.857143e+01    6.871508e+01     5 6 8 10 14 15 17 
      12             246    6.796531e+01    2.991027e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 16 17 
      13             164    6.743459e+01    1.273827e-02    7.380952e+01    5.810056e+01     5 6 8 10 13 14 15 16 17 
      14             176    6.796531e+01    1.475640e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      15               7    6.743459e+01    2.454787e-03    6.857143e+01    6.927374e+01     5 6 8 10 14 15 16 
      16             211    6.796531e+01    2.041737e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 
      17             420    6.743459e+01    6.163435e-02    7.119048e+01    7.039106e+01     5 6 8 11 12 13 14 
      18             420    6.796531e+01    4.199232e-02    7.095238e+01    7.039106e+01     5 6 8 10 14 15 
      19             329    6.796531e+01    4.058998e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             260    6.796531e+01    2.625189e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 
gBest = 6.796531e+01

Iteration 84 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             343    6.796237e+01    3.901286e-02    7.119048e+01    6.983240e+01     5 6 8 10 15 16 17 
       2               7    6.583947e+01    2.672493e-03    6.857143e+01    6.927374e+01     5 6 9 10 14 15 16 
       3             266    6.796237e+01    3.200585e-02    7.380952e+01    5.698324e+01     5 6 8 10 11 14 15 16 
       4             420    6.796237e+01    5.459623e-02    7.119048e+01    7.039106e+01     5 6 8 13 14 15 
       5              64    6.743459e+01    5.141275e-03    7.119048e+01    6.983240e+01     5 6 8 10 13 16 17 
       6             420    6.796237e+01    5.856998e-02    7.380952e+01    5.810056e+01     5 6 8 11 12 13 14 15 16 
       7             387    6.796531e+01    4.601521e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 16 
       8             420    6.796237e+01    4.290108e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 16 17 
       9             329    6.796531e+01    3.394934e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 15 16 
      10             414    6.796531e+01    4.404964e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 16 
      11             310    6.796531e+01    2.734228e-02    6.880952e+01    6.871508e+01     5 6 8 10 12 
      12              47    6.796531e+01    5.328813e-03    8.023810e+01    5.810056e+01     5 6 8 10 11 12 13 14 15 16 17 
      13             339    6.743459e+01    4.305908e-02    7.380952e+01    5.754190e+01     5 6 8 9 11 12 13 15 
      14             142    6.796531e+01    1.078638e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
      15             274    6.743459e+01    3.280763e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 16 17 
      16             200    6.796531e+01    1.820797e-02    6.880952e+01    6.871508e+01     5 6 8 9 
      17             190    6.743459e+01    1.495980e-02    7.119048e+01    6.983240e+01     5 6 9 11 16 17 
      18             164    6.796531e+01    1.542569e-02    7.380952e+01    5.698324e+01     5 6 8 10 14 15 16 17 
      19             328    6.796531e+01    4.029110e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             226    6.796531e+01    2.240036e-02    7.095238e+01    6.983240e+01     5 6 8 10 14 16 
gBest = 6.796531e+01

Iteration 85 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             222    6.796237e+01    2.156530e-02    7.380952e+01    5.810056e+01     5 6 8 10 14 15 16 17 
       2             273    6.583947e+01    3.310433e-02    8.547619e+01    5.307263e+01     5 6 7 9 10 11 12 13 15 17 
       3             420    6.796237e+01    4.924254e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 14 
       4               8    6.796237e+01    2.753355e-03    6.857143e+01    6.927374e+01     5 6 8 10 11 14 17 
       5              38    6.743459e+01    3.867075e-03    6.880952e+01    6.871508e+01     5 6 8 10 16 
       6             420    6.796237e+01    4.507441e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 16 17 
       7             274    6.796531e+01    2.705677e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 16 17 
       8             420    6.796237e+01    6.218421e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       9             285    6.796531e+01    3.353974e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 15 16 
      10             325    6.796531e+01    4.557669e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 15 17 
      11              49    6.796531e+01    4.683782e-03    7.452381e+01    5.865922e+01     5 6 8 12 13 15 16 17 
      12             420    6.796531e+01    4.907926e-02    7.119048e+01    7.039106e+01     5 6 8 11 14 15 16 
      13             177    6.743459e+01    1.568943e-02    7.119048e+01    6.983240e+01     5 6 8 12 14 15 17 
      14             420    6.796531e+01    4.702909e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 16 
      15             133    6.743459e+01    1.641905e-02    6.880952e+01    6.871508e+01     5 6 8 10 
      16             420    6.796531e+01    4.987513e-02    7.095238e+01    7.039106e+01     5 6 8 11 13 16 
      17             200    6.743459e+01    1.774830e-02    8.214286e+01    5.642458e+01     5 6 8 9 12 13 14 15 16 
      18             234    6.796531e+01    2.098558e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 16 17 
      19             327    6.796531e+01    3.331768e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             420    6.796531e+01    5.113720e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 86 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             420    6.796237e+01    4.515496e-02    7.119048e+01    7.039106e+01     5 6 8 10 13 15 17 
       2             197    6.583947e+01    2.230084e-02    8.476190e+01    4.636872e+01     5 6 7 8 9 10 12 13 14 17 
       3             302    6.796237e+01    2.934766e-02    6.880952e+01    6.871508e+01     5 6 8 13 15 
       4             406    6.796237e+01    4.710374e-02    8.166667e+01    5.810056e+01     5 6 8 9 11 13 15 16 17 
       5             201    6.743459e+01    2.111994e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 16 17 
       6             198    6.796237e+01    2.152114e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 15 17 
       7             420    6.796531e+01    6.186947e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             409    6.796237e+01    5.423111e-02    7.404762e+01    5.865922e+01     5 6 8 11 12 13 14 15 16 17 
       9             155    6.796531e+01    1.324024e-02    7.380952e+01    5.642458e+01     5 6 8 11 13 14 15 17 
      10             420    6.796531e+01    4.441507e-02    7.380952e+01    5.754190e+01     5 6 8 10 14 15 16 17 
      11             420    6.796531e+01    4.191550e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 12 15 
      12             315    6.796531e+01    3.589438e-02    7.095238e+01    7.150838e+01     5 6 9 10 12 13 14 15 
      13             332    6.743459e+01    3.844309e-02    7.095238e+01    7.039106e+01     5 6 9 13 14 15 
      14             203    6.796531e+01    2.265881e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 
      15               1    6.743459e+01    2.040213e-03    6.880952e+01    6.871508e+01     5 6 8 11 12 16 17 
      16             420    6.796531e+01    5.430358e-02    7.095238e+01    7.094972e+01     5 6 9 10 11 16 
      17             420    6.743459e+01    6.168566e-02    7.476190e+01    6.145251e+01     5 6 7 10 11 12 16 
      18             121    6.796531e+01    9.564744e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             326    6.796531e+01    3.366508e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             319    6.796531e+01    3.584058e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
gBest = 6.796531e+01

Iteration 87 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             392    6.796237e+01    4.810176e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 14 17 
       2             420    6.583947e+01    5.215669e-02    7.142857e+01    6.145251e+01     5 7 8 9 11 15 17 
       3             420    6.796237e+01    4.614956e-02    7.095238e+01    7.150838e+01     5 6 9 10 11 12 17 
       4             420    6.796237e+01    4.289891e-02    8.190476e+01    5.977654e+01     5 6 8 9 10 12 14 15 17 
       5             177    6.743459e+01    1.573172e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 14 17 
       6              70    6.796237e+01    5.865924e-03    7.119048e+01    6.983240e+01     5 6 8 10 12 13 
       7             134    6.796531e+01    1.013513e-02    7.095238e+01    7.039106e+01     5 6 8 10 15 16 17 
       8             138    6.796237e+01    1.257437e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 16 
       9              89    6.796531e+01    9.189357e-03    7.119048e+01    6.927374e+01     5 6 8 11 14 17 
      10             256    6.796531e+01    2.979271e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 17 
      11             373    6.796531e+01    5.928219e-02    8.071429e+01    6.089385e+01     5 6 9 10 11 13 14 16 17 
      12             117    6.796531e+01    8.936197e-03    7.119048e+01    6.983240e+01     5 6 9 11 12 15 
      13             121    6.743459e+01    9.872642e-03    7.119048e+01    6.983240e+01     5 6 11 12 14 15 
      14             420    6.796531e+01    5.647006e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 15 16 17 
      15             169    6.743459e+01    1.360505e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 17 
      16              86    6.796531e+01    7.779868e-03    7.119048e+01    6.927374e+01     5 6 9 11 12 14 16 
      17              83    6.743459e+01    7.433716e-03    7.476190e+01    6.312849e+01     5 6 7 9 10 11 12 17 
      18              84    6.796531e+01    7.493119e-03    7.119048e+01    6.983240e+01     5 6 8 10 15 16 
      19             328    6.796531e+01    3.847855e-02    7.119048e+01    6.927374e+01     5 6 8 10 14 15 
      20             164    6.796531e+01    1.300978e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 16 
gBest = 6.796531e+01

Iteration 88 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             364    6.796237e+01    4.671342e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 15 17 
       2             420    6.583947e+01    6.526350e-02    6.880952e+01    6.871508e+01     5 7 8 12 
       3             420    6.796237e+01    4.281182e-02    7.095238e+01    7.094972e+01     5 6 8 13 15 16 
       4              24    6.796237e+01    3.402740e-03    7.119048e+01    7.094972e+01     5 6 8 9 11 13 15 
       5             420    6.743459e+01    5.501516e-02    7.119048e+01    7.039106e+01     5 6 8 11 12 13 16 
       6              51    6.796237e+01    5.387594e-03    7.119048e+01    6.983240e+01     5 6 8 10 12 15 17 
       7             420    6.796531e+01    7.016343e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       8             420    6.796237e+01    5.166125e-02    7.380952e+01    5.754190e+01     5 6 8 11 12 13 14 15 16 17 
       9              51    6.796531e+01    5.133189e-03    7.452381e+01    5.865922e+01     5 6 8 11 13 14 15 16 
      10              16    6.796531e+01    2.652588e-03    6.880952e+01    6.871508e+01     5 6 8 10 13 
      11             220    6.796531e+01    2.076415e-02    6.880952e+01    6.871508e+01     5 6 8 13 16 
      12             114    6.796531e+01    1.099725e-02    6.880952e+01    6.871508e+01     5 6 9 10 11 
      13             286    6.743459e+01    2.767413e-02    7.119048e+01    6.983240e+01     5 6 9 13 15 16 
      14             251    6.796531e+01    2.665091e-02    7.095238e+01    6.983240e+01     5 6 8 10 13 15 
      15             379    6.743459e+01    5.914255e-02    7.119048e+01    6.983240e+01     5 6 8 11 12 16 17 
      16             296    6.796531e+01    3.200336e-02    7.119048e+01    6.983240e+01     5 6 9 10 11 15 
      17             287    6.743459e+01    3.001260e-02    7.476190e+01    6.312849e+01     5 6 7 10 11 13 14 
      18              92    6.796531e+01    7.594508e-03    6.880952e+01    6.871508e+01     5 6 8 10 14 
      19             329    6.796531e+01    4.095168e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 
      20             285    6.796531e+01    3.009501e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
gBest = 6.796531e+01

Iteration 89 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             257    6.796237e+01    3.306359e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 16 
       2             101    6.690092e+01    8.698897e-03    7.119048e+01    7.039106e+01     5 6 8 9 12 16 17 
       3             272    6.796237e+01    3.163419e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 14 
       4             240    6.796237e+01    2.179732e-02    7.380952e+01    5.698324e+01     5 6 8 11 13 14 15 17 
       5             329    6.743459e+01    4.234625e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 17 
       6             416    6.796237e+01    4.742376e-02    7.119048e+01    7.039106e+01     5 6 8 10 15 16 
       7             287    6.796531e+01    2.741661e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
       8             346    6.796237e+01    4.209184e-02    7.380952e+01    5.698324e+01     5 6 8 10 14 15 16 17 
       9             329    6.796531e+01    3.855350e-02    7.380952e+01    5.754190e+01     5 6 8 10 13 15 16 17 
      10             420    6.796531e+01    4.705024e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 17 
      11             266    6.796531e+01    2.519228e-02    7.095238e+01    7.039106e+01     5 6 8 10 12 16 
      12               4    6.796531e+01    2.378590e-03    6.857143e+01    6.927374e+01     5 6 8 10 12 13 14 15 17 
      13             205    6.743459e+01    1.908470e-02    7.119048e+01    6.983240e+01     5 6 8 10 11 12 14 
      14             420    6.796531e+01    5.107189e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 16 
      15             163    6.743459e+01    1.578771e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 15 16 
      16             253    6.796531e+01    2.493228e-02    7.380952e+01    5.754190e+01     5 6 8 10 12 13 14 15 
      17             258    6.743459e+01    2.822648e-02    6.880952e+01    6.871508e+01     5 6 8 17 
      18             370    6.796531e+01    5.045361e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 17 
      19             329    6.796531e+01    3.338455e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             365    6.796531e+01    4.914457e-02    7.119048e+01    7.039106e+01     5 6 8 10 14 16 17 
gBest = 6.796531e+01

Iteration 90 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1              46    6.796237e+01    5.055126e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 15 16 
       2             337    6.690092e+01    4.942075e-02    6.880952e+01    6.871508e+01     5 6 7 9 10 
       3             325    6.796237e+01    4.360894e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 17 
       4             419    6.796237e+01    4.800659e-02    7.095238e+01    7.094972e+01     5 6 8 10 12 14 15 
       5             359    6.743459e+01    4.284106e-02    6.880952e+01    6.871508e+01     5 6 8 10 14 
       6             273    6.796237e+01    3.211314e-02    6.880952e+01    6.871508e+01     5 6 8 10 13 
       7              53    6.796531e+01    5.322593e-03    7.119048e+01    6.927374e+01     5 6 8 10 14 15 
       8             356    6.796237e+01    4.575303e-02    7.119048e+01    6.983240e+01     5 6 8 10 14 16 
       9              77    6.796531e+01    6.808279e-03    7.095238e+01    7.094972e+01     5 6 8 10 15 17 
      10              57    6.796531e+01    4.622203e-03    7.119048e+01    6.983240e+01     5 6 8 10 14 15 17 
      11             419    6.796531e+01    4.670938e-02    7.095238e+01    7.094972e+01     5 6 8 11 12 14 16 
      12             367    6.796531e+01    5.648063e-02    7.380952e+01    5.865922e+01     5 6 8 11 12 14 16 17 
      13             341    6.743459e+01    4.229773e-02    7.119048e+01    6.983240e+01     5 6 8 11 13 15 
      14             420    6.796531e+01    5.272739e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 17 
      15              25    6.743459e+01    3.093287e-03    7.119048e+01    6.927374e+01     5 6 8 10 15 16 
      16              11    6.796531e+01    2.261029e-03    6.952381e+01    6.927374e+01     5 6 8 11 12 14 15 17 
      17             153    6.743459e+01    1.526739e-02    7.452381e+01    5.754190e+01     5 6 8 10 11 12 14 16 17 
      18             420    6.796531e+01    5.526117e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 16 17 
      19             328    6.796531e+01    3.415491e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             138    6.796531e+01    1.182919e-02    7.095238e+01    7.150838e+01     5 6 8 10 14 15 17 
gBest = 6.796531e+01

Iteration 91 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             166    6.796237e+01    1.662121e-02    7.119048e+01    6.927374e+01     5 6 8 10 13 14 16 
       2             420    6.690092e+01    5.491284e-02    7.404762e+01    5.865922e+01     5 6 8 9 10 15 16 17 
       3             210    6.796237e+01    1.936896e-02    7.119048e+01    6.927374e+01     5 6 9 10 11 13 14 16 
       4             151    6.796237e+01    1.462858e-02    8.166667e+01    5.921788e+01     5 6 8 9 10 12 13 14 16 
       5             379    6.743459e+01    5.053011e-02    7.095238e+01    7.039106e+01     5 6 8 11 12 15 16 
       6             285    6.796237e+01    2.703811e-02    7.119048e+01    6.983240e+01     5 6 8 10 12 13 17 
       7               4    6.796531e+01    2.470338e-03    6.880952e+01    6.927374e+01     5 6 8 10 15 16 17 
       8             251    6.796237e+01    3.197475e-02    7.380952e+01    5.698324e+01     5 6 8 11 12 13 14 17 
       9             144    6.796531e+01    1.069712e-02    7.119048e+01    6.983240e+01     5 6 8 11 15 16 
      10             315    6.796531e+01    4.084221e-02    7.095238e+01    7.150838e+01     5 6 8 10 13 17 
      11             420    6.796531e+01    4.261340e-02    8.071429e+01    6.145251e+01     5 6 9 10 12 13 14 16 17 
      12             266    6.796531e+01    2.856827e-02    7.119048e+01    6.983240e+01     5 6 9 11 13 15 16 17 
      13             254    6.743459e+01    2.628672e-02    7.119048e+01    6.983240e+01     5 6 11 13 14 15 17 
      14             155    6.796531e+01    1.347785e-02    7.119048e+01    6.983240e+01     5 6 8 10 13 14 
      15             399    6.743459e+01    4.325688e-02    7.095238e+01    7.094972e+01     5 6 8 11 14 15 16 
      16             420    6.796531e+01    4.421789e-02    7.119048e+01    7.039106e+01     5 6 9 11 13 14 15 16 
      17             325    6.743459e+01    3.431757e-02    7.095238e+01    7.094972e+01     5 6 7 8 15 17 
      18               8    6.796531e+01    1.956552e-03    6.857143e+01    6.983240e+01     5 6 8 10 15 16 
      19             327    6.796531e+01    3.419130e-02    7.095238e+01    7.094972e+01     5 6 8 10 14 15 
      20             288    6.796531e+01    3.432161e-02    7.095238e+01    7.094972e+01     5 6 8 10 13 16 
gBest = 6.796531e+01

Iteration 92 of 100
Particle     nHiddenNode           pBest            Time        TrainAcc         TestAcc     SelectedFeatures
       1             189    6.796237e+01    1.702210e-02    7.119048e+01    6.927374e+01     5 6 8 10 13 15 16 
       2              87    6.690092e+01    7.508358e-03    7.119048e+01    6.983240e+01     5 6 9 10 14 17 
